master_protein	dosage	replicate	sample_id	Light	Heavy	Ratio
Q92626	400	2	400_2	19.8530049001305	17.6937047392253	2.15930016090519
Q92804	400	2	400_2	27.1882289353923	24.5523252122925	2.63590372309974
Q92878	400	2	400_2	20.8876252217366	17.2521110117526	3.63551420998395
Q92879	400	2	400_2	24.1802646814107	22.0329020606227	2.14736262078804
Q92900	400	2	400_2	20.9874583275205	19.4284910353322	1.55896729218821
Q92945	400	2	400_2	22.5420390366922	21.2432314070472	1.29880762964505
Q92973	400	2	400_2	20.6105418771783	16.9304139513827	3.68012792579566
Q93009	400	2	400_2	21.633270948436	18.2761816451288	3.35708930330719
Q96AE4	400	2	400_2	20.1193363163702	20.0731975429758	0.0461387733943681
Q96DX7	400	2	400_2	22.642843200374	19.6489543680144	2.99388883235961
Q96EP5	400	2	400_2	24.439997221856	23.0667750687548	1.37322215310119
Q96GQ7	400	2	400_2	21.7114586086642	19.0099051404454	2.70155346821887
Q96I24	400	2	400_2	24.684922363603	22.85762188619	1.82730047741299
Q96IZ7	400	2	400_2	24.8399011391066	19.9100571022737	4.92984403683291
Q96KR1	400	2	400_2	20.2890403484278	18.6759441121782	1.61309623624961
Q96PD2	400	2	400_2	23.9733372192758	20.5375369281656	3.43580029111017
Q96PK6	400	2	400_2	22.8306173219374	20.8033590451891	2.02725827674835
Q96QR8	400	2	400_2	22.9361187400025	21.6973841247935	1.23873461520893
Q96ST2	400	2	400_2	22.9075655269406	19.3138484693911	3.59371705754949
Q96T37	400	2	400_2	19.24318235803	18.0652629159764	1.17791944205352
Q99459	400	2	400_2	20.5841697869207	17.5871035856763	2.99706620124442
Q99575	400	2	400_2	18.9419187574937	19.2034722755874	-0.261553518093706
Q99700	400	2	400_2	21.6941261772223	20.5919062152225	1.10221996199984
Q99714	400	2	400_2	21.4790183984681	18.9476369379518	2.53138146051631
Q99832	400	2	400_2	20.420083578282	17.8551361372567	2.56494744102525
Q9BQ39	400	2	400_2	20.0732629312887	18.8359948619257	1.23726806936303
Q9BQG0	400	2	400_2	18.8173863000898	19.1390909256922	-0.321704625602415
Q9BRL6	400	2	400_2	24.6686333453651	21.1743234914005	3.49430985396465
Q9BSJ8	400	2	400_2	21.5160500915308	17.4979453696453	4.01810472188553
Q9BTC0	400	2	400_2	19.0808279348238	19.1296854984766	-0.048857563652831
Q9BTT0	400	2	400_2	29.8568262804758	26.4113488333533	3.44547744712253
Q9BU76	400	2	400_2	24.4632619301856	21.4247034916297	3.03855843855596
Q9BUF5	400	2	400_2	21.4113165036904	21.9573061307378	-0.54598962704738
Q9BUJ2	400	2	400_2	24.0085188528335	20.3308602041912	3.67765864864228
Q9BUQ8	400	2	400_2	24.1655694863485	19.9349551541234	4.23061433222509
Q9BW71	400	2	400_2	22.862684269082	20.4364431587226	2.42624111035932
Q9BWF3	400	2	400_2	21.1375865733451	20.1432038226513	0.994382750693745
Q9BXP5	400	2	400_2	21.109805153929	19.5348803799242	1.57492477400476
Q9BXR0	400	2	400_2	26.6485594637291	22.6834607077285	3.96509875600063
Q9BYJ9	400	2	400_2	21.3564906575349	21.0892590829062	0.267231574628635
Q9C0C2	400	2	400_2	21.4481484754922	18.3019662910964	3.14618218439581
Q9C0J8	400	2	400_2	20.2764149555541	18.7695180761066	1.50689687944752
Q9GZR7	400	2	400_2	21.5346904391642	16.1781590722294	5.35653136693481
Q9H0A0	400	2	400_2	22.6103165792875	18.6665707628195	3.94374581646805
Q9H0D6	400	2	400_2	23.8346068394371	22.2372473125665	1.59735952687062
Q9H0H5	400	2	400_2	20.4191975517063	19.2113321551485	1.2078653965578
Q9H0L4	400	2	400_2	19.6950332508257	19.1794443900715	0.515588860754214
Q9H0S4	400	2	400_2	22.1685203279123	20.1142608668404	2.05425946107189
Q9H307	400	2	400_2	27.2310264568131	23.6013542689625	3.62967218785058
Q9H3N1	400	2	400_2	24.6885918158316	19.6771071038734	5.01148471195819
Q9H9J4	400	2	400_2	21.8268711906575	19.8038851550745	2.02298603558295
Q9HCE1	400	2	400_2	22.2079976226913	20.1719043929385	2.03609322975286
Q9NQC3	400	2	400_2	23.3711917068813	19.6236386204778	3.74755308640348
Q9NQS3	400	2	400_2	24.2692796614525	19.3286048101963	4.94067485125612
Q9NQT5	400	2	400_2	21.5049430957701	20.3419096739383	1.16303342183186
Q9NR12	400	2	400_2	22.8939491727592	20.6788101688946	2.21513900386462
Q9NR30	400	2	400_2	22.7428024770967	20.1421683237916	2.60063415330505
Q9NT99	400	2	400_2	22.4910041125724	19.9362040253624	2.55480008721007
Q9NUM4	400	2	400_2	24.1445599583361	20.7406732413195	3.40388671701661
Q9NV96	400	2	400_2	23.0002393799893	19.9018332483387	3.09840613165057
Q9NVP1	400	2	400_2	21.7343821668565	19.6471984098608	2.08718375699562
Q9NW13	400	2	400_2	20.9478464705128	19.6591144735791	1.28873199693362
Q9NWB6	400	2	400_2	23.3904832556508	21.79289830122	1.59758495443074
Q9NWH9	400	2	400_2	25.1004359326192	22.0937981921635	3.00663774045575
Q9NX24	400	2	400_2	21.7670884707111	18.943064208162	2.82402426254911
Q9NYF8	400	2	400_2	24.7665593675815	21.0219775509813	3.74458181660025
Q9NZB2	400	2	400_2	21.7894180421952	20.0175459156397	1.7718721265555
Q9P121	400	2	400_2	25.4187775776155	21.4621165247052	3.95666105291031
Q9UBG0	400	2	400_2	22.734933390757	20.6143681461649	2.12056524459211
Q9UHB7	400	2	400_2	19.3922587181729	16.8250084466403	2.56725027153262
Q9UHB9	400	2	400_2	16.729992414802	17.5589886387254	-0.82899622392334
Q9UKJ3	400	2	400_2	19.2967011627767	15.8445096261422	3.45219153663451
Q9UKM9	400	2	400_2	23.9331482918621	21.4316344895579	2.5015138023042
Q9ULF5	400	2	400_2	26.5334190621642	23.0052837923716	3.52813526979255
Q9ULI3	400	2	400_2	20.2017984765622	18.6599680279952	1.54183044856693
Q9UN86	400	2	400_2	21.9286802899993	20.0101784040205	1.91850188597881
Q9UNN8	400	2	400_2	21.8245423845975	19.8487329573787	1.97580942721879
Q9UP95	400	2	400_2	22.3760556001443	17.838230102974	4.53782549717032
Q9UPN4	400	2	400_2	21.2442337428826	20.0129081967761	1.23132554610645
Q9UPQ9	400	2	400_2	21.1959017336178	19.4918036782886	1.70409805532917
Q9UQ35	400	2	400_2	23.9049218346088	21.3785017533531	2.52642008125567
Q9UQ80	400	2	400_2	22.9171808353783	20.5738894812442	2.34329135413408
Q9UQE7	400	2	400_2	21.8905967882679	18.765065906184	3.12553088208386
Q9Y230	400	2	400_2	21.9971408809178	18.7323131932609	3.26482768765685
Q9Y2J2	400	2	400_2	20.6069328820733	17.8563525749687	2.75058030710465
Q9Y2T7	400	2	400_2	20.0976412452709	19.2274091202412	0.87023212502967
Q9Y2W1	400	2	400_2	26.4852307227176	22.3963992216013	4.08883150111624
Q9Y2X3	400	2	400_2	19.0950673016071	17.3002810530525	1.79478624855455
Q9Y383	400	2	400_2	24.1875854446339	20.6629943072616	3.52459113737228
Q9Y3I0	400	2	400_2	23.8413416734658	21.1123529604029	2.72898871306294
Q9Y3Y2	400	2	400_2	21.6405209365438	21.0217143366183	0.618806599925506
Q9Y490	400	2	400_2	23.9894480446346	21.1440730164544	2.84537502818024
Q9Y4C8	400	2	400_2	20.691993536832	19.5275581364608	1.16443540037121
Q9Y4L1	400	2	400_2	23.3807398104305	20.1563373159804	3.22440249445009
Q9Y520	400	2	400_2	22.2530521199881	20.6090816550896	1.64397046489845
Q9Y5B9	400	2	400_2	23.9759626886826	18.3312318732122	5.64473081547044
Q9Y5V3	400	2	400_2	22.6157140416987	20.4932612907225	2.12245275097622
Q9Y625	400	2	400_2	24.2372234892157	21.0340085236177	3.20321496559809
Q9Y639	400	2	400_2	27.7004145290776	25.2265568370156	2.47385769206194
Q9Y678	400	2	400_2	22.9487778593564	19.9148814403913	3.0338964189651
A5YKK6	400	3	400_3	22.7735416882514	21.346786394213	1.42675529403834
O00192	400	3	400_3	20.7907430251906	18.3628171017589	2.42792592343167
O00203	400	3	400_3	24.6785105423075	20.6679916841681	4.01051885813931
O00231	400	3	400_3	19.1851948477455	18.5341204667958	0.651074380949716
O00299	400	3	400_3	24.0691871281523	21.2196265336288	2.84956059452341
O00468	400	3	400_3	24.3382720711585	21.7087090210212	2.62956305013736
O00567	400	3	400_3	21.5466765330535	19.030441894462	2.51623463859146
O14646	400	3	400_3	24.2721308383506	19.8222098132876	4.44992102506297
O14745	400	3	400_3	21.8371785536811	19.9800904931926	1.85708806048851
O14786	400	3	400_3	23.2534966642115	18.835840703135	4.4176559610765
O14979	400	3	400_3	24.7412699388922	23.144499612296	1.59677032659627
O15042	400	3	400_3	25.0185362814708	21.1874400898434	3.83109619162737
O15118	400	3	400_3	23.194229054937	19.9032992646677	3.29092979026928
O15355	400	3	400_3	19.4344840549115	16.6529920098232	2.7814920450883
O15479	400	3	400_3	24.0725722158659	22.1515354604099	1.92103675545597
O43175	400	3	400_3	25.2179089390272	21.8723429077504	3.34556603127683
O43251	400	3	400_3	25.2316922938932	23.4412644112576	1.79042788263563
O43290	400	3	400_3	20.9140414003372	18.9130708555289	2.00097054480832
O43390	400	3	400_3	23.1144252288743	20.9033829485854	2.21104228028891
O43493	400	3	400_3	25.3622601493175	21.7333043414397	3.62895580787779
O43707	400	3	400_3	21.0129081967761	18.7853247451678	2.2275834516083
O43719	400	3	400_3	23.8200683048383	20.406653452273	3.41341485256534
O43776	400	3	400_3	21.8617381774743	17.8654433110395	3.99629486643472
O43823	400	3	400_3	20.8810814610946	19.7864401827432	1.09464127835146
O60333	400	3	400_3	19.9033052360604	18.1859207320582	1.71738450400224
O60506	400	3	400_3	22.4283324370121	20.9203264431585	1.50800599385361
O60832	400	3	400_3	22.5549672517014	20.8112743356065	1.74369291609498
O75152	400	3	400_3	21.4551305253812	20.4211115049666	1.03401902041454
O75369	400	3	400_3	22.6924353096502	20.035771761137	2.65666354851323
O75390	400	3	400_3	20.6987996063481	18.4301258174232	2.26867378892486
O75400	400	3	400_3	22.8528715920843	19.5332315519171	3.31964004016723
O75533	400	3	400_3	24.1480234344689	22.4172529976094	1.73077043685949
O75534	400	3	400_3	23.0684419700663	21.5278875382534	1.54055443181281
O75643	400	3	400_3	22.6928538426858	19.7522172886814	2.94063655400443
O75882	400	3	400_3	21.145693374677	19.0123626512824	2.13333072339461
O76021	400	3	400_3	23.045510714717	20.901927377668	2.14358333704902
O76094	400	3	400_3	19.0025073906676	18.1801034054629	0.822403985204758
O94925	400	3	400_3	23.5415598645369	20.8284216422209	2.71313822231597
O95218	400	3	400_3	23.9246984839364	19.9693409758173	3.95535750811911
O95490	400	3	400_3	21.9626108126827	20.0651320950653	1.89747871761747
O95758	400	3	400_3	24.6375702963339	23.6027741166224	1.03479617971158
O95793	400	3	400_3	23.9976278061242	22.344539974115	1.65308783200922
P00558	400	3	400_3	22.3315662899814	19.4634304775763	2.86813581240512
P02545	400	3	400_3	24.7550602150706	21.298727546821	3.45633266824956
P02751	400	3	400_3	21.4528797951736	19.0921290109278	2.36075078424576
P02786	400	3	400_3	22.8075066814156	20.6747931241441	2.1327135572715
P04083	400	3	400_3	23.0038097482155	20.4938019577629	2.51000779045258
P04156	400	3	400_3	26.1745520854339	22.7269199344907	3.44763215094314
P04406	400	3	400_3	27.5171847416275	24.4359118942195	3.08127284740797
P04792	400	3	400_3	26.7192667529907	23.6300592083341	3.08920754465667
P04899	400	3	400_3	22.8863232342459	20.3022908444723	2.58403238977353
P05023	400	3	400_3	23.7848709687563	20.7923308033599	2.99254016539643
P05141	400	3	400_3	23.1437289428341	20.2755122444435	2.86821669839057
P05388	400	3	400_3	20.0439350923967	18.4186432493759	1.62529184302084
P05455	400	3	400_3	22.4254313696419	20.7944803662568	1.63095100338507
P05556	400	3	400_3	27.1667160897403	23.1258550110135	4.04086107872681
P06733	400	3	400_3	23.6498543881506	19.7747341151295	3.87512027302117
P06748	400	3	400_3	24.0678846994968	21.9901699485532	2.07771475094357
P06756	400	3	400_3	24.0836475789713	20.4358262268493	3.64782135212203
P07195	400	3	400_3	24.1142358434349	20.9216408264336	3.19259501700133
P07237	400	3	400_3	22.2659202523878	19.5589417802628	2.70697847212503
P07355	400	3	400_3	24.7983012744759	21.9833267781144	2.81497449636146
P07437	400	3	400_3	27.6215665407436	24.4879979847737	3.13356855596987
P07737	400	3	400_3	23.6320082874653	20.0572196709857	3.57478861647957
P07814	400	3	400_3	24.115939493108	20.975210602668	3.14072889043995
P07900	400	3	400_3	26.353128514226	23.5591754074538	2.79395310677217
P07910	400	3	400_3	25.9294591349813	23.4989101287073	2.430549006274
P08183	400	3	400_3	20.226703818325	19.0186240038676	1.20807981445744
P08195	400	3	400_3	23.5019401308994	20.2130480214071	3.28889210949229
P08238	400	3	400_3	23.9926683089379	21.0031211816421	2.98954712729577
P08621	400	3	400_3	21.3523459934894	19.3845908298253	1.96775516366409
P09012	400	3	400_3	24.3544743119364	22.0274929893227	2.32698132261365
P09382	400	3	400_3	23.3073031079073	20.4814841229461	2.8258189849612
P09429	400	3	400_3	23.7984765474673	17.1256556214405	6.67282092602687
P09619	400	3	400_3	21.429819436852	21.5587084402897	-0.128889003437724
P09651	400	3	400_3	22.630840988073	19.9361006665161	2.69474032155685
P09874	400	3	400_3	24.0063919763129	22.1198721970714	1.88651977924154
P0C7U0	400	3	400_3	25.3913773064268	21.162298273841	4.2290790325858
P10809	400	3	400_3	23.5354452021651	20.6732180557393	2.86222714642578
P10909	400	3	400_3	24.7975334386274	20.1182779107352	4.6792555278922
P11021	400	3	400_3	23.4338218362299	20.0673606491913	3.36646118703858
P11047	400	3	400_3	23.6451359586138	20.2087654799507	3.43637047866315
P11142	400	3	400_3	22.4006769590499	19.8652268272718	2.5354501317781
P11279	400	3	400_3	27.5623817216233	24.1174351146355	3.44494660698779
P11387	400	3	400_3	23.8825930285164	19.6574651275877	4.22512790092874
P11413	400	3	400_3	25.1610033159998	21.3610391752836	3.79996414071622
P11940	400	3	400_3	22.8765217930503	21.9752147053117	0.90130708773864
P12268	400	3	400_3	24.5529948469289	21.8399827847365	2.71301206219233
P12270	400	3	400_3	16.8690636267182	13.9329528921947	2.93611073452351
P12814	400	3	400_3	21.9000717564104	19.0781919720917	2.8218797843187
P12956	400	3	400_3	24.2206652717442	20.5942298247993	3.6264354469449
P13010	400	3	400_3	22.0101784040205	20.5107487174513	1.49942968656921
P13639	400	3	400_3	24.420161745452	20.2372238753632	4.1829378700888
P13667	400	3	400_3	24.1976054633195	20.2465550547927	3.9510504085268
P14618	400	3	400_3	26.0510805773894	23.2589659418423	2.79211463554713
P14625	400	3	400_3	24.2644225346333	22.1793944621264	2.08502807250696
P14866	400	3	400_3	22.8947804781019	22.1284028838894	0.766377594212493
P15586	400	3	400_3	23.1113112916205	19.8118392075701	3.29947208405036
P15880	400	3	400_3	23.8189964715067	20.3348517910224	3.4841446804843
P16070	400	3	400_3	24.6713507017702	22.0395758021253	2.63177489964482
P16403	400	3	400_3	25.1875727730904	20.9779199282456	4.20965284484482
P16989	400	3	400_3	25.1911152168989	23.2557947729879	1.93532044391106
P17480	400	3	400_3	26.9065566813161	23.7725352738116	3.13402140750451
P17980	400	3	400_3	19.5249701504498	19.1014935707665	0.423476579683335
P17987	400	3	400_3	21.9480648892204	20.2604050335537	1.68765985566666
P18124	400	3	400_3	25.2482045285873	23.0652578495505	2.18294667903678
P18206	400	3	400_3	22.3477669099161	20.5375704106972	1.81019649921882
P18583	400	3	400_3	23.3176563917061	19.74009306219	3.57756332951612
P18669	400	3	400_3	25.9827231192027	21.8920802794432	4.09064283975949
P18827	400	3	400_3	24.5422182085822	20.6803161478507	3.86190206073154
P19338	400	3	400_3	25.0039746764755	21.6810507804201	3.32292389605538
P20290	400	3	400_3	20.9236118454958	19.4848307595966	1.43878108589922
P20700	400	3	400_3	24.2944664781477	20.4328322624772	3.86163421567051
P21291	400	3	400_3	24.2316922938932	21.950914658129	2.2807776357642
P21333	400	3	400_3	24.8961264363202	22.5532999903306	2.34282644598962
P21399	400	3	400_3	21.5218112773868	19.0511239540195	2.47068732336731
P22234	400	3	400_3	23.3156362451885	21.265816501797	2.04981974339159
P22314	400	3	400_3	23.3724485654594	21.2208536117582	2.15159495370114
P22626	400	3	400_3	24.8324782461933	23.6745065315923	1.15797171460095
P23246	400	3	400_3	24.8545009848487	23.2198180407634	1.6346829440853
P23396	400	3	400_3	22.7597939296831	20.5601088885869	2.19968504109612
P23470	400	3	400_3	24.89642923357	19.1720660863974	5.72436314717259
P23526	400	3	400_3	22.7206914917035	18.7265134716429	3.99417802006059
P23528	400	3	400_3	25.0120432813612	22.7785437481052	2.23349953325599
P25445	400	3	400_3	20.3907273358475	18.375938284787	2.01478905106058
P25705	400	3	400_3	23.8550900366909	21.4081982084354	2.44689182825545
P26006	400	3	400_3	24.3246681474776	21.5209714183861	2.80369672909155
P26373	400	3	400_3	24.660577439662	21.9351708060044	2.72540663365767
P26583	400	3	400_3	25.9408696619996	22.1316374963879	3.80923216561168
P26639	400	3	400_3	22.8913387245356	18.8533095554037	4.03802916913196
P26641	400	3	400_3	24.3870622879199	21.8490212401688	2.53804104775103
P27635	400	3	400_3	24.5219310577879	22.4293086579333	2.09262239985465
P27694	400	3	400_3	21.8468813116029	19.3073484181665	2.53953289343643
P27708	400	3	400_3	21.5908840530138	19.3280377291816	2.26284632383222
P27797	400	3	400_3	25.6852518314787	23.3351957274907	2.35005610398797
P27824	400	3	400_3	22.7440667946577	21.5850872400778	1.15897955457996
P28482	400	3	400_3	25.1734165614611	22.7626819170699	2.41073464439126
P29317	400	3	400_3	23.7051060584978	21.4536187214591	2.25148733703871
P29558	400	3	400_3	23.9759626886826	22.1453824155119	1.83058027317071
P29692	400	3	400_3	23.8689129614744	21.2798009885634	2.58911197291096
P30040	400	3	400_3	22.2863028092948	20.0886122794698	2.19769052982502
P30101	400	3	400_3	24.9260979954744	21.8051495904421	3.12094840503231
P30153	400	3	400_3	22.6340710356314	20.4614625107279	2.17260852490352
P30414	400	3	400_3	23.994611915132	20.4169827728023	3.57762914232968
P30419	400	3	400_3	21.4883658159169	18.7747484595813	2.71361735633557
P31942	400	3	400_3	23.2107231965459	21.8360232603037	1.37469993624222
P31948	400	3	400_3	21.3255338449844	18.0930048351502	3.23252900983426
P32004	400	3	400_3	25.0430555867824	20.3012504853486	4.74180510143385
P33176	400	3	400_3	23.8423012312271	20.6740060147004	3.16829521652665
P34897	400	3	400_3	23.2536676754361	19.6317078985046	3.62195977693145
P35052	400	3	400_3	26.3851185993398	22.3817465651311	4.00337203420873
P35221	400	3	400_3	22.178888504304	21.1500397800674	1.02884872423656
P35268	400	3	400_3	28.4613895158529	26.4513620555653	2.0100274602876
P35579	400	3	400_3	22.9189151892281	19.8938832544513	3.02503193477684
P35613	400	3	400_3	25.6279011964072	20.6518688831624	4.97603231324487
P35659	400	3	400_3	25.8145278673302	20.8288833247128	4.98564454261734
P36578	400	3	400_3	26.9351519587293	25.042941271017	1.89221068771232
P37802	400	3	400_3	21.0094951480092	19.1834996960128	1.82599545199648
P38159	400	3	400_3	26.7858136235443	24.8542421621736	1.93157146137068
P38646	400	3	400_3	25.0062239315335	21.7891749398182	3.21704899171533
P38919	400	3	400_3	23.406653452273	22.2125248831552	1.19412856911773
P39019	400	3	400_3	24.1745737637067	21.6355716868608	2.53900207684588
P39023	400	3	400_3	21.5915628436623	19.3592584413501	2.23230440231225
P39687	400	3	400_3	23.68177506594	18.417724584049	5.26405048189096
P40763	400	3	400_3	22.2609792405427	19.9373278386129	2.32365140192988
